,fid,plotid,images,mon_images,bfast_change,bfast_magnitude,bfast_means,cusum_change,cusum_confidence,cusum_magnitude,red_mean,red_sd,red_min,red_max,nir_mean,nir_sd,nir_min,nir_max,swir1_mean,swir1_sd,swir1_min,swir1_max,swir2_mean,swir2_sd,swir2_min,swir2_max,ndfi_mean,ndfi_sd,ndfi_min,ndfi_max,brightness,brightne_1,brightne_2,brightne_3,greenness_,greennes_1,greennes_2,greennes_3,wetness_me,wetness_sd,wetness_mi,wetness_ma,bs_slope_max,bs_slope_sd,bs_slope_min,bs_slope_mean,ccdc_change,ccdc_magnitude,aspect,dw_class_mode,dw_tree_prob__max,dw_tree_prob__min,dw_tree_prob__stdDev,dw_tree_prob_mean,elevation,esa_lc20,esa_lc21,esri_lc17,esri_lc18,esri_lc19,esri_lc20,esri_lc21,gfc_gain,gfc_loss,gfc_lossye,gfc_tc00,lang_tree_,potapov_tree_height,slope,tmf_2015,tmf_2016,tmf_2017,tmf_2018,tmf_2019,tmf_2020,tmf_defyea,tmf_degyea,tmf_main,tmf_sub,geometry,lon,lat
1002,1003,74080,180,95,-1.0,0.0,0.0,2017.167,0.370299781736861,3517.8333333333157,9921.113333333333,199.01252764940077,9104.0,10000.0,9921.113333333333,199.01252764940077,9104.0,10000.0,9921.113333333333,199.01252764940077,9104.0,10000.0,9921.113333333333,199.01252764940077,9104.0,10000.0,9921.113333333333,199.01252764940077,9104.0,10000.0,9921.113333333333,199.01252764940077,9104.0,10000.0,9921.113333333333,199.01252764940077,9104.0,10000.0,9921.113333333333,199.01252764940077,9104.0,10000.0,-5.168921689592265,5.929232456030389,15.615758662829924,-21.635837389963648,0.0,0.0,357.0,1.0,76.0,37.0,6.0,72.0,305.15087890625,10.0,10.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,,93.0,32.0,24.0,23.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,10.0,10.0,POINT (-90.86207657282436 16.609139208146768),-90.86207657282436,16.609139208146768
1003,1004,74081,217,110,2018.57,-607.1350708007812,-4.998031616210938,2019.184,0.681846969346659,75299.87515151517,8324.739090909092,1989.8176864058469,2870.5,10000.0,8324.739090909092,1989.8176864058469,2870.5,10000.0,8324.739090909092,1989.8176864058469,2870.5,10000.0,8324.739090909092,1989.8176864058469,2870.5,10000.0,8324.739090909092,1989.8176864058469,2870.5,10000.0,8324.739090909092,1989.8176864058469,2870.5,10000.0,8324.739090909092,1989.8176864058469,2870.5,10000.0,8324.739090909092,1989.8176864058469,2870.5,10000.0,-550.2433511931051,44.07904132696912,-423.63937478403653,-697.4655570613172,2019.512,-3931.5512829585978,319.0,1.0,75.0,2.0,27.0,32.0,154.9273681640625,30.0,30.0,2.0,2.0,11.0,11.0,11.0,0.0,1.0,16.0,93.0,18.0,6.0,8.0,1.0,1.0,1.0,3.0,3.0,3.0,2018.0,0.0,50.0,51.0,POINT (-90.815407621199 16.60552733629347),-90.815407621199,16.60552733629347
1004,1005,74428,274,137,-1.0,0.0,0.0,2019.09,0.189397491576935,65907.77307959681,5704.401529370873,3795.44603526961,-991.0,10000.0,5704.401529370873,3795.44603526961,-991.0,10000.0,5704.401529370873,3795.44603526961,-991.0,10000.0,5704.401529370873,3795.44603526961,-991.0,10000.0,5704.401529370873,3795.44603526961,-991.0,10000.0,5704.401529370873,3795.44603526961,-991.0,10000.0,5704.401529370873,3795.44603526961,-991.0,10000.0,5704.401529370873,3795.44603526961,-991.0,10000.0,-57.15319210886965,119.05031558675306,324.54610636457875,-518.311576079244,0.0,0.0,270.0,1.0,76.0,13.0,16.0,51.0,832.3077392578125,10.0,10.0,2.0,2.0,11.0,2.0,2.0,0.0,0.0,,61.0,15.0,8.0,2.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,70.0,91.0,POINT (-93.43604806491548 16.689385190704577),-93.43604806491548,16.689385190704577
1005,1006,74025,290,144,2015.345,2044.730224609375,1.737309336662292,2019.003,0.032055818914989,68066.30706018518,3150.924884259259,4589.089237733458,-6570.4,9936.0,3150.924884259259,4589.089237733458,-6570.4,9936.0,3150.924884259259,4589.089237733458,-6570.4,9936.0,3150.924884259259,4589.089237733458,-6570.4,9936.0,3150.924884259259,4589.089237733458,-6570.4,9936.0,3150.924884259259,4589.089237733458,-6570.4,9936.0,3150.924884259259,4589.089237733458,-6570.4,9936.0,3150.924884259259,4589.089237733458,-6570.4,9936.0,267.4293968983806,133.76678367094493,664.8838173455894,-94.97444073224793,0.0,0.0,138.0,5.0,71.0,4.0,16.0,30.0,834.7134399414062,20.0,20.0,11.0,11.0,11.0,11.0,11.0,0.0,0.0,,0.0,10.0,5.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,70.0,91.0,POINT (-93.43015759242387 16.77949024569156),-93.43015759242387,16.77949024569156
1006,1007,77865,360,187,-1.0,0.0,0.0,2021.085,0.22804163724473,81116.73201553343,5333.670289024701,3761.995456312031,-3949.8333333333335,10000.0,5333.670289024701,3761.995456312031,-3949.8333333333335,10000.0,5333.670289024701,3761.995456312031,-3949.8333333333335,10000.0,5333.670289024701,3761.995456312031,-3949.8333333333335,10000.0,5333.670289024701,3761.995456312031,-3949.8333333333335,10000.0,5333.670289024701,3761.995456312031,-3949.8333333333335,10000.0,5333.670289024701,3761.995456312031,-3949.8333333333335,10000.0,5333.670289024701,3761.995456312031,-3949.8333333333335,10000.0,344.4532279073528,94.04639262443051,635.5146088325519,44.48340468621082,2016.838,-528.6155183205383,342.0,2.0,66.0,2.0,16.0,18.0,3.519957542419434,30.0,30.0,11.0,11.0,11.0,11.0,11.0,0.0,0.0,,0.0,18.0,0.0,1.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,70.0,91.0,POINT (-92.78461353291651 15.206154407296872),-92.78461353291651,15.206154407296872
1007,1008,75841,239,129,2018.414,-232.7318115234375,-2.172289133071899,2017.581,0.554463796664174,9463.578331487668,9795.706958287192,329.9423456789549,7413.0,10000.0,9795.706958287192,329.9423456789549,7413.0,10000.0,9795.706958287192,329.9423456789549,7413.0,10000.0,9795.706958287192,329.9423456789549,7413.0,10000.0,9795.706958287192,329.9423456789549,7413.0,10000.0,9795.706958287192,329.9423456789549,7413.0,10000.0,9795.706958287192,329.9423456789549,7413.0,10000.0,9795.706958287192,329.9423456789549,7413.0,10000.0,7.116380539002004,5.716027058529029,24.408910725615854,-14.417813934434852,0.0,0.0,59.0,1.0,76.0,70.0,0.0,74.0,521.5809326171875,10.0,10.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,,98.0,27.0,22.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,10.0,10.0,POINT (-91.49930886796811 16.24860305157145),-91.49930886796811,16.24860305157145
1008,1009,75843,275,140,2016.005,2692.0810546875,3.74780797958374,2020.101,0.286097592268727,38517.069005102065,6645.0074234693875,1928.5437288454027,526.0,9127.333333333334,6645.0074234693875,1928.5437288454027,526.0,9127.333333333334,6645.0074234693875,1928.5437288454027,526.0,9127.333333333334,6645.0074234693875,1928.5437288454027,526.0,9127.333333333334,6645.0074234693875,1928.5437288454027,526.0,9127.333333333334,6645.0074234693875,1928.5437288454027,526.0,9127.333333333334,6645.0074234693875,1928.5437288454027,526.0,9127.333333333334,6645.0074234693875,1928.5437288454027,526.0,9127.333333333334,2.295197980252586,59.97533882983444,207.49907679275373,-170.5827437580843,2020.364,-1978.5365208332455,192.0,2.0,67.0,3.0,9.0,10.0,318.8705749511719,30.0,30.0,11.0,11.0,11.0,11.0,11.0,0.0,1.0,9.0,100.0,14.0,4.0,6.0,3.0,3.0,3.0,3.0,3.0,3.0,2004.0,0.0,43.0,41.0,POINT (-91.40625188808374 16.241936695496545),-91.40625188808374,16.241936695496545
1009,1010,76023,274,129,2017.252,-509.28887939453125,-1.610653877258301,2016.093,0.635614311895542,38525.28122923591,8025.5388519748985,1067.732726258911,5280.8,9768.0,8025.5388519748985,1067.732726258911,5280.8,9768.0,8025.5388519748985,1067.732726258911,5280.8,9768.0,8025.5388519748985,1067.732726258911,5280.8,9768.0,8025.5388519748985,1067.732726258911,5280.8,9768.0,8025.5388519748985,1067.732726258911,5280.8,9768.0,8025.5388519748985,1067.732726258911,5280.8,9768.0,8025.5388519748985,1067.732726258911,5280.8,9768.0,131.71752019768164,29.014452717807853,232.58881447782247,37.768840824911386,0.0,0.0,78.0,1.0,74.0,8.0,19.0,49.0,477.3330078125,10.0,10.0,11.0,11.0,11.0,11.0,11.0,0.0,0.0,,0.0,18.0,10.0,3.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,70.0,91.0,POINT (-91.45625178819603 16.200270855253148),-91.45625178819603,16.200270855253148
1010,1011,76024,255,128,2015.304,1239.5205078125,2.204803466796875,2017.142,0.310583721517456,34967.182738095245,7299.682738095238,1825.437843103317,1389.5,9532.25,7299.682738095238,1825.437843103317,1389.5,9532.25,7299.682738095238,1825.437843103317,1389.5,9532.25,7299.682738095238,1825.437843103317,1389.5,9532.25,7299.682738095238,1825.437843103317,1389.5,9532.25,7299.682738095238,1825.437843103317,1389.5,9532.25,7299.682738095238,1825.437843103317,1389.5,9532.25,7299.682738095238,1825.437843103317,1389.5,9532.25,-51.840127553971094,46.321820180804075,93.77102003738233,-205.04608561203017,2020.364,1650.7957218051954,310.0,2.0,70.0,2.0,19.0,25.0,318.9403076171875,30.0,30.0,11.0,11.0,11.0,11.0,11.0,0.0,0.0,,0.0,15.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,70.0,91.0,POINT (-91.40958729567173 16.19693990676623),-91.40958729567173,16.19693990676623
1011,1012,75842,232,120,2017.055,-399.2126159667969,-0.726530015468597,2015.677,0.412844620849197,18863.510128968242,9095.739811507936,868.6164686545004,6193.0,10000.0,9095.739811507936,868.6164686545004,6193.0,10000.0,9095.739811507936,868.6164686545004,6193.0,10000.0,9095.739811507936,868.6164686545004,6193.0,10000.0,9095.739811507936,868.6164686545004,6193.0,10000.0,9095.739811507936,868.6164686545004,6193.0,10000.0,9095.739811507936,868.6164686545004,6193.0,10000.0,9095.739811507936,868.6164686545004,6193.0,10000.0,79.04578798633536,34.091735706835514,201.02707217908696,-28.758466323740134,2021.589,-969.3919943756746,187.0,1.0,74.0,4.0,12.0,67.0,582.5863647460938,10.0,10.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,,93.0,18.0,16.0,11.0,3.0,3.0,3.0,3.0,3.0,3.0,1999.0,1996.0,43.0,41.0,POINT (-91.4526443754438 16.245267643983475),-91.4526443754438,16.245267643983475
1012,1013,2000271,328,173,2015.37,859.3424682617188,3.119081258773804,2015.26,0.577976737057826,21363.05913845311,9566.680339939445,596.4850464241068,6816.8,10000.0,9566.680339939445,596.4850464241068,6816.8,10000.0,9566.680339939445,596.4850464241068,6816.8,10000.0,9566.680339939445,596.4850464241068,6816.8,10000.0,9566.680339939445,596.4850464241068,6816.8,10000.0,9566.680339939445,596.4850464241068,6816.8,10000.0,9566.680339939445,596.4850464241068,6816.8,10000.0,9566.680339939445,596.4850464241068,6816.8,10000.0,84.23099007178341,14.093289426326873,136.01645854579397,42.84729844913447,0.0,0.0,132.0,1.0,75.0,57.0,2.0,70.0,1119.59130859375,10.0,10.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,,90.0,27.0,17.0,2.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,70.0,91.0,POINT (-92.08459709494025 15.588999446442577),-92.08459709494025,15.588999446442577
1013,1014,2000269,165,73,2018.282,849.94873046875,1.979271054267883,2020.496,0.318364679914115,13312.36725375081,9303.363078930202,937.7452597790528,5681.0,10000.0,9303.363078930202,937.7452597790528,5681.0,10000.0,9303.363078930202,937.7452597790528,5681.0,10000.0,9303.363078930202,937.7452597790528,5681.0,10000.0,9303.363078930202,937.7452597790528,5681.0,10000.0,9303.363078930202,937.7452597790528,5681.0,10000.0,9303.363078930202,937.7452597790528,5681.0,10000.0,9303.363078930202,937.7452597790528,5681.0,10000.0,-0.048135588376541,45.99964461129356,129.0562808522808,-167.71211050690158,2020.671,-1573.4153576035324,346.0,1.0,75.0,2.0,16.0,67.0,1537.6998291015625,10.0,10.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,,95.0,32.0,27.0,35.0,3.0,3.0,3.0,3.0,3.0,3.0,1999.0,1996.0,43.0,41.0,POINT (-92.06143652406867 15.587443220174922),-92.06143652406867,15.587443220174922
1014,1015,2000328,271,136,2016.575,-469.6014404296875,-1.953076004981995,2016.203,0.319935488961057,34445.96781337529,8565.940292366946,1724.3458244650708,3058.2,10000.0,8565.940292366946,1724.3458244650708,3058.2,10000.0,8565.940292366946,1724.3458244650708,3058.2,10000.0,8565.940292366946,1724.3458244650708,3058.2,10000.0,8565.940292366946,1724.3458244650708,3058.2,10000.0,8565.940292366946,1724.3458244650708,3058.2,10000.0,8565.940292366946,1724.3458244650708,3058.2,10000.0,8565.940292366946,1724.3458244650708,3058.2,10000.0,38.49795743735932,52.15874392452524,199.39586988700327,-140.5763827013505,0.0,0.0,349.0,1.0,73.0,23.0,14.0,61.0,1187.0479736328125,10.0,10.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,,89.0,24.0,12.0,33.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,70.0,91.0,POINT (-92.08139100128282 15.633902594050772),-92.08139100128282,15.633902594050772
1015,1016,2000369,306,158,2019.247,252.10284423828125,0.958504021167755,2016.159,0.240534935484756,58986.614067209244,7300.617668776372,2899.3897881810767,453.0,10000.0,7300.617668776372,2899.3897881810767,453.0,10000.0,7300.617668776372,2899.3897881810767,453.0,10000.0,7300.617668776372,2899.3897881810767,453.0,10000.0,7300.617668776372,2899.3897881810767,453.0,10000.0,7300.617668776372,2899.3897881810767,453.0,10000.0,7300.617668776372,2899.3897881810767,453.0,10000.0,7300.617668776372,2899.3897881810767,453.0,10000.0,318.61006624093216,80.64731589274606,614.1513674203286,34.59185198178567,2020.912,-1910.276372193296,89.0,1.0,75.0,23.0,15.0,60.0,914.3799438476562,10.0,10.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,,68.0,23.0,14.0,19.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,70.0,91.0,POINT (-92.07818044852434 15.678810200760031),-92.07818044852434,15.678810200760031
1016,1017,77766,334,196,2016.178,1432.4149169921875,2.13524317741394,2020.055,0.285609647744299,127084.69297861998,4115.228431729835,5257.054785188618,-5712.333333333333,10000.0,4115.228431729835,5257.054785188618,-5712.333333333333,10000.0,4115.228431729835,5257.054785188618,-5712.333333333333,10000.0,4115.228431729835,5257.054785188618,-5712.333333333333,10000.0,4115.228431729835,5257.054785188618,-5712.333333333333,10000.0,4115.228431729835,5257.054785188618,-5712.333333333333,10000.0,4115.228431729835,5257.054785188618,-5712.333333333333,10000.0,4115.228431729835,5257.054785188618,-5712.333333333333,10000.0,518.4406718398767,132.9356228239617,941.6400596402462,74.61018607868368,0.0,0.0,11.0,1.0,73.0,3.0,19.0,38.0,4.338120460510254,30.0,30.0,11.0,11.0,2.0,11.0,2.0,0.0,0.0,,0.0,18.0,4.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,70.0,91.0,POINT (-93.14017779181722 15.453366969699916),-93.14017779181722,15.453366969699916
1017,1018,2000156,328,191,2016.288,15.426321983337402,0.028432929888368,2019.222,0.389312357598816,5613.129531289045,9861.546328845676,208.3324226042825,9052.4,10000.0,9861.546328845676,208.3324226042825,9052.4,10000.0,9861.546328845676,208.3324226042825,9052.4,10000.0,9861.546328845676,208.3324226042825,9052.4,10000.0,9861.546328845676,208.3324226042825,9052.4,10000.0,9861.546328845676,208.3324226042825,9052.4,10000.0,9861.546328845676,208.3324226042825,9052.4,10000.0,9861.546328845676,208.3324226042825,9052.4,10000.0,-12.472386207552846,5.286269382313646,2.741523954754528,-28.840686343857328,0.0,0.0,353.0,1.0,70.0,8.0,19.0,42.0,5.410222053527832,95.0,95.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,,73.0,7.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,10.0,12.0,POINT (-93.16203184608017 15.477000205283172),-93.16203184608017,15.477000205283172
1018,1019,2000158,351,205,2015.148,-2.1160304e-08,-3.580065011978149,2015.016,0.0,0.0,10000.0,0.0,10000.0,10000.0,10000.0,0.0,10000.0,10000.0,10000.0,0.0,10000.0,10000.0,10000.0,0.0,10000.0,10000.0,10000.0,0.0,10000.0,10000.0,10000.0,0.0,10000.0,10000.0,10000.0,0.0,10000.0,10000.0,10000.0,0.0,10000.0,10000.0,2e-15,1.18e-13,3.59e-13,-4.31e-13,0.0,0.0,59.0,1.0,75.0,27.0,6.0,69.0,16.589935302734375,95.0,95.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,,79.0,17.0,15.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,10.0,12.0,POINT (-93.18518795785072 15.478386985710799),-93.18518795785072,15.478386985710799
1019,1020,77230,366,193,2015.151,874.4440307617188,1.307026982307434,2015.041,0.406233825820631,112700.76943622001,3597.3951517394526,4113.320484694871,-6338.0,9186.666666666666,3597.3951517394526,4113.320484694871,-6338.0,9186.666666666666,3597.3951517394526,4113.320484694871,-6338.0,9186.666666666666,3597.3951517394526,4113.320484694871,-6338.0,9186.666666666666,3597.3951517394526,4113.320484694871,-6338.0,9186.666666666666,3597.3951517394526,4113.320484694871,-6338.0,9186.666666666666,3597.3951517394526,4113.320484694871,-6338.0,9186.666666666666,3597.3951517394526,4113.320484694871,-6338.0,9186.666666666666,544.7652007764566,98.2315409299182,807.0730181916364,208.42609682002993,2018.874,1988.119787143638,293.0,1.0,70.0,7.0,16.0,47.0,784.8440551757812,20.0,10.0,11.0,11.0,11.0,11.0,11.0,0.0,0.0,,0.0,16.0,9.0,10.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,70.0,91.0,POINT (-92.36849468170999 15.856121895049249),-92.36849468170999,15.856121895049249
1020,1021,77324,354,186,-1.0,0.0,0.0,2015.107,0.091068647668676,67023.38471582167,5513.133986175114,3694.58338883787,-3355.0,9696.0,5513.133986175114,3694.58338883787,-3355.0,9696.0,5513.133986175114,3694.58338883787,-3355.0,9696.0,5513.133986175114,3694.58338883787,-3355.0,9696.0,5513.133986175114,3694.58338883787,-3355.0,9696.0,5513.133986175114,3694.58338883787,-3355.0,9696.0,5513.133986175114,3694.58338883787,-3355.0,9696.0,5513.133986175114,3694.58338883787,-3355.0,9696.0,290.1311269474864,93.8860757469287,582.4378169630384,-4.388753751404882,2015.458,-2242.3615118539587,46.0,1.0,76.0,27.0,15.0,60.0,726.308837890625,10.0,10.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,,1.0,14.0,12.0,21.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,70.0,91.0,POINT (-92.3715491659316 15.811125106318935),-92.3715491659316,15.811125106318935
1021,1022,2000564,284,147,2016.203,2.061017036437988,0.008550263941288,2017.055,0.26594573848975,81238.23057985093,4511.471946873987,4129.024144505088,-3984.1428571428573,10000.0,4511.471946873987,4129.024144505088,-3984.1428571428573,10000.0,4511.471946873987,4129.024144505088,-3984.1428571428573,10000.0,4511.471946873987,4129.024144505088,-3984.1428571428573,10000.0,4511.471946873987,4129.024144505088,-3984.1428571428573,10000.0,4511.471946873987,4129.024144505088,-3984.1428571428573,10000.0,4511.471946873987,4129.024144505088,-3984.1428571428573,10000.0,4511.471946873987,4129.024144505088,-3984.1428571428573,10000.0,54.31375235719079,123.06022052651542,456.04279132431003,-355.0066269514403,2018.436,4316.979596756586,138.0,1.0,76.0,13.0,22.0,43.0,920.7636108398438,20.0,10.0,2.0,2.0,11.0,11.0,11.0,0.0,0.0,,0.0,22.0,7.0,31.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,70.0,91.0,POINT (-92.37328821534244 15.788570973190602),-92.37328821534244,15.788570973190602
1022,1023,2000567,302,151,2016.334,958.5567626953125,1.661394953727722,2016.093,0.333004321128643,88313.1509933775,5145.770829391359,4013.008765771511,-2203.5714285714284,10000.0,5145.770829391359,4013.008765771511,-2203.5714285714284,10000.0,5145.770829391359,4013.008765771511,-2203.5714285714284,10000.0,5145.770829391359,4013.008765771511,-2203.5714285714284,10000.0,5145.770829391359,4013.008765771511,-2203.5714285714284,10000.0,5145.770829391359,4013.008765771511,-2203.5714285714284,10000.0,5145.770829391359,4013.008765771511,-2203.5714285714284,10000.0,5145.770829391359,4013.008765771511,-2203.5714285714284,10000.0,65.6077950774412,120.21901721732499,461.58375089147705,-326.9308314879155,2016.268,-1914.6063894808426,67.0,1.0,77.0,9.0,21.0,49.0,911.9575805664062,10.0,10.0,2.0,2.0,11.0,2.0,2.0,0.0,0.0,,55.0,19.0,11.0,41.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,70.0,91.0,POINT (-92.39648891812352 15.790078149346664),-92.39648891812352,15.790078149346664
1023,1024,2000624,276,140,-1.0,0.0,0.0,2020.167,0.096559908863967,47674.831003401356,7125.822908163265,3007.920118147626,-2522.5,10000.0,7125.822908163265,3007.920118147626,-2522.5,10000.0,7125.822908163265,3007.920118147626,-2522.5,10000.0,7125.822908163265,3007.920118147626,-2522.5,10000.0,7125.822908163265,3007.920118147626,-2522.5,10000.0,7125.822908163265,3007.920118147626,-2522.5,10000.0,7125.822908163265,3007.920118147626,-2522.5,10000.0,7125.822908163265,3007.920118147626,-2522.5,10000.0,-59.95689027558512,95.3325341852636,306.8213680280478,-400.07836383993504,2020.934,-2613.7663115761634,12.0,1.0,78.0,10.0,22.0,56.0,1040.1453857421875,10.0,10.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,,55.0,21.0,10.0,44.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,70.0,91.0,POINT (-92.39493269185587 15.812543100453928),-92.39493269185587,15.812543100453928
1024,1025,2000750,322,168,2019.247,570.5906372070312,1.127941727638245,2020.167,0.028228682770425,40657.490632086214,7389.934431689342,2513.176860045518,-1000.0,10000.0,7389.934431689342,2513.176860045518,-1000.0,10000.0,7389.934431689342,2513.176860045518,-1000.0,10000.0,7389.934431689342,2513.176860045518,-1000.0,10000.0,7389.934431689342,2513.176860045518,-1000.0,10000.0,7389.934431689342,2513.176860045518,-1000.0,10000.0,7389.934431689342,2513.176860045518,-1000.0,10000.0,7389.934431689342,2513.176860045518,-1000.0,10000.0,85.66781725896183,75.17789126575171,314.99969021460976,-140.63857807629958,2019.532,-1245.0446390612287,333.0,1.0,74.0,32.0,10.0,62.0,715.2799072265625,10.0,10.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,,78.0,20.0,11.0,10.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,70.0,91.0,POINT (-92.39182023932057 15.857473002668447),-92.39182023932057,15.857473002668447
1025,1026,70147,270,135,2021.279,0.563108623027802,0.046301197260618,2019.901,0.555036879753524,10076.701798941847,9727.04795414462,337.99232743173036,8019.5,10000.0,9727.04795414462,337.99232743173036,8019.5,10000.0,9727.04795414462,337.99232743173036,8019.5,10000.0,9727.04795414462,337.99232743173036,8019.5,10000.0,9727.04795414462,337.99232743173036,8019.5,10000.0,9727.04795414462,337.99232743173036,8019.5,10000.0,9727.04795414462,337.99232743173036,8019.5,10000.0,9727.04795414462,337.99232743173036,8019.5,10000.0,-24.28193905665833,10.54262116728113,7.300796479828509,-56.82993182119898,2019.814,-625.3158682426183,238.0,1.0,76.0,9.0,8.0,68.0,195.24945068359375,10.0,10.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,,97.0,21.0,11.0,13.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2003.0,20.0,21.0,POINT (-93.19156893145819 17.579644716025047),-93.19156893145819,17.579644716025047
1026,1027,70603,202,102,-1.0,0.0,0.0,2016.967,0.271242344571913,15244.186764705837,8473.781535947712,926.9097466772757,6047.5,10000.0,8473.781535947712,926.9097466772757,6047.5,10000.0,8473.781535947712,926.9097466772757,6047.5,10000.0,8473.781535947712,926.9097466772757,6047.5,10000.0,8473.781535947712,926.9097466772757,6047.5,10000.0,8473.781535947712,926.9097466772757,6047.5,10000.0,8473.781535947712,926.9097466772757,6047.5,10000.0,8473.781535947712,926.9097466772757,6047.5,10000.0,55.47265212065632,33.1678267833567,157.97852223137545,-54.46575317250178,2019.332,-820.6567330978532,276.0,1.0,74.0,7.0,17.0,36.0,554.9220581054688,30.0,30.0,11.0,11.0,11.0,11.0,11.0,0.0,0.0,,59.0,17.0,7.0,10.0,3.0,3.0,3.0,3.0,3.0,3.0,2004.0,2000.0,43.0,41.0,POINT (-93.15045601974542 17.486868659507053),-93.15045601974542,17.486868659507053
